Historic Number Of Orders,Average Order Value,First Active,Last Active,Historic Customer Lifetime Value,days active
1.0,173.97,2021-03-07,2022-05-02,173.63,421.0
2.0,139.48,2021-02-21,2022-05-02,277.11,435.0
3.0,126.68,2021-02-28,2022-05-02,376.69,428.0
1.0,63.03,2021-03-19,2022-05-02,62.69,409.0
1.0,91.08,2021-02-22,2022-05-02,90.74,434.0
1.0,47.38,2021-03-03,2022-05-02,47.04,425.0
1.0,256.63,2021-02-28,2022-05-02,256.29,428.0
2.0,131.59,2021-02-24,2022-05-02,261.34,432.0
3.0,164.47,2021-02-26,2022-05-02,490.06,430.0
1.0,81.88,2021-02-27,2022-05-02,81.54,429.0
1.0,165.51,2021-02-20,2022-05-02,165.17,436.0
4.0,255.89,2021-03-04,2022-05-02,1018.69,424.0
5.0,292.38,2021-03-16,2022-05-02,1455.52,412.0
1.0,81.88,2021-02-24,2022-05-02,81.54,432.0
1.0,134.88,2021-02-24,2022-05-02,134.54,432.0
1.0,95.77,2021-03-06,2022-05-02,95.43,422.0
1.0,105.31,2021-03-16,2022-05-02,104.97,412.0
2.0,113.5,2021-03-14,2022-05-02,225.15,414.0
2.0,95.32,2021-02-25,2022-05-02,188.79,431.0
1.0,231.45,2021-03-05,2022-05-02,231.11,423.0
3.0,170.87,2021-02-21,2022-05-02,509.26,435.0
3.0,114.92,2021-02-24,2022-05-02,341.41,432.0
2.0,86.27,2021-03-06,2022-05-02,170.7,422.0
1.0,267.82,2021-03-11,2022-05-02,267.48,417.0
2.0,218.81,2021-03-10,2022-05-02,435.76,418.0
2.0,125.11,2021-02-28,2022-05-02,248.36,428.0
1.0,241.81,2021-02-25,2022-05-02,241.47,431.0
3.0,115.01,2021-02-23,2022-05-02,341.68,433.0
6.0,147.81,2021-03-01,2022-05-02,878.99,427.0
1.0,93.48,2021-03-09,2022-05-02,93.14,419.0
1.0,134.88,2021-03-13,2022-05-02,134.54,415.0
6.0,206.67,2021-03-16,2022-05-02,1232.16,412.0
2.0,110.13,2021-03-18,2022-05-02,218.41,410.0
5.0,210.43,2021-03-12,2022-05-02,1045.79,416.0
3.0,147.12,2021-03-20,2022-05-02,438.0,408.0
1.0,137.18,2021-03-01,2022-05-02,136.84,427.0
2.0,161.25,2021-02-27,2022-05-02,320.66,429.0
1.0,110.43,2021-02-23,2022-05-02,110.09,433.0
1.0,209.95,2021-03-07,2022-05-02,209.61,421.0
2.0,209.61,2021-03-01,2022-05-02,417.37,427.0
1.0,221.11,2021-03-07,2022-05-02,220.77,421.0
1.0,687.92,2021-03-18,2022-05-02,687.58,410.0
4.0,149.65,2021-03-17,2022-05-02,593.72,411.0
1.0,110.74,2021-03-15,2022-05-02,110.4,413.0
1.0,173.96,2021-03-11,2022-05-02,173.62,417.0
1.0,193.56,2021-02-20,2022-05-02,193.22,436.0
3.0,200.15,2021-03-17,2022-05-02,597.08,411.0
6.0,264.17,2021-03-06,2022-05-02,1577.15,422.0
1.0,233.76,2021-03-10,2022-05-02,233.42,418.0
1.0,109.59,2021-03-07,2022-05-02,109.25,421.0
1.0,273.95,2021-03-05,2022-05-02,273.61,423.0
2.0,146.38,2021-03-09,2022-05-02,290.91,419.0
1.0,231.45,2021-03-03,2022-05-02,231.11,425.0
1.0,369.42,2021-03-03,2022-05-02,369.08,425.0
2.0,127.19,2021-02-28,2022-05-02,252.53,428.0
2.0,184.89,2021-02-24,2022-05-02,367.94,432.0
1.0,115.33,2021-02-22,2022-05-02,114.99,434.0
1.0,137.18,2021-02-25,2022-05-02,136.84,431.0
4.0,161.67,2021-03-02,2022-05-02,641.79,426.0
1.0,131.75,2021-03-02,2022-05-02,131.41,426.0
1.0,135.46,2021-03-11,2022-05-02,135.12,417.0
1.0,104.87,2021-03-16,2022-05-02,104.53,412.0
1.0,284.92,2021-02-21,2022-05-02,284.58,435.0
1.0,231.45,2021-02-27,2022-05-02,231.11,429.0
4.0,105.87,2021-02-28,2022-05-02,418.59,428.0
1.0,201.23,2021-03-06,2022-05-02,200.89,422.0
1.0,369.42,2021-02-27,2022-05-02,369.08,429.0
1.0,369.42,2021-03-08,2022-05-02,369.08,420.0
1.0,394.6,2021-03-20,2022-05-02,394.26,408.0
3.0,156.99,2021-03-04,2022-05-02,467.61,424.0
2.0,211.91,2021-03-12,2022-05-02,421.98,416.0
1.0,91.41,2021-02-21,2022-05-02,91.07,435.0
2.0,99.81,2021-03-13,2022-05-02,197.78,415.0
1.0,109.28,2021-03-15,2022-05-02,108.94,413.0
1.0,110.74,2021-03-15,2022-05-02,110.4,413.0
1.0,161.32,2021-03-05,2022-05-02,160.98,423.0
1.0,228.7,2021-02-26,2022-05-02,228.36,430.0
2.0,94.67,2021-02-24,2022-05-02,187.48,432.0
1.0,91.08,2021-02-24,2022-05-02,90.74,432.0
4.0,141.12,2021-02-22,2022-05-02,559.61,434.0
1.0,153.24,2021-03-20,2022-05-02,152.9,408.0
1.0,145.55,2021-03-06,2022-05-02,145.21,422.0
1.0,90.69,2021-02-20,2022-05-02,90.35,436.0
1.0,118.65,2021-03-09,2022-05-02,118.31,419.0
4.0,123.4,2021-02-22,2022-05-02,488.73,434.0
1.0,394.6,2021-02-28,2022-05-02,394.26,428.0
1.0,76.13,2021-02-22,2022-05-02,75.79,434.0
1.0,180.41,2021-03-09,2022-05-02,180.07,419.0
2.0,120.05,2021-02-22,2022-05-02,238.25,434.0
1.0,104.87,2021-02-25,2022-05-02,104.53,431.0
3.0,196.03,2021-03-18,2022-05-02,584.74,410.0
1.0,90.97,2021-03-17,2022-05-02,90.63,411.0
3.0,97.97,2021-03-01,2022-05-02,290.55,427.0
6.0,160.24,2021-03-01,2022-05-02,953.56,427.0
1.0,403.92,2021-03-12,2022-05-02,403.58,416.0
1.0,126.72,2021-02-28,2022-05-02,126.38,428.0
5.0,171.38,2021-02-21,2022-05-02,850.5,435.0
2.0,134.21,2021-03-07,2022-05-02,266.56,421.0
5.0,195.84,2021-03-09,2022-05-02,972.81,419.0
1.0,109.59,2021-03-07,2022-05-02,109.25,421.0
1.0,244.69,2021-02-27,2022-05-02,244.35,429.0
1.0,225.72,2021-03-19,2022-05-02,225.38,409.0
1.0,115.38,2021-03-07,2022-05-02,115.04,421.0
1.0,143.89,2021-03-08,2022-05-02,143.55,420.0
5.0,236.72,2021-02-28,2022-05-02,1177.23,428.0
5.0,196.25,2021-03-02,2022-05-02,974.87,426.0
1.0,338.96,2021-02-26,2022-05-02,338.62,430.0
1.0,221.11,2021-03-04,2022-05-02,220.77,424.0
4.0,148.79,2021-03-17,2022-05-02,590.31,411.0
1.0,110.74,2021-02-21,2022-05-02,110.4,435.0
2.0,248.23,2021-02-21,2022-05-02,494.6,435.0
6.0,219.25,2021-03-06,2022-05-02,1307.59,422.0
1.0,87.62,2021-03-12,2022-05-02,87.28,416.0
5.0,179.9,2021-03-09,2022-05-02,893.13,419.0
2.0,138.73,2021-03-17,2022-05-02,275.62,411.0
1.0,116.47,2021-03-04,2022-05-02,116.13,424.0
2.0,137.87,2021-03-10,2022-05-02,273.89,418.0
3.0,217.47,2021-02-26,2022-05-02,649.06,430.0
2.0,191.21,2021-02-27,2022-05-02,380.57,429.0
1.0,87.62,2021-02-24,2022-05-02,87.28,432.0
2.0,231.05,2021-02-27,2022-05-02,460.26,429.0
2.0,164.78,2021-03-19,2022-05-02,327.71,409.0
1.0,187.77,2021-02-23,2022-05-02,187.43,433.0
1.0,187.77,2021-03-02,2022-05-02,187.43,426.0
3.0,194.6,2021-02-22,2022-05-02,580.44,434.0
3.0,260.47,2021-03-07,2022-05-02,778.05,421.0
2.0,257.33,2021-02-25,2022-05-02,512.81,431.0
2.0,113.96,2021-03-10,2022-05-02,226.07,418.0
3.0,302.74,2021-03-13,2022-05-02,904.86,415.0
3.0,230.69,2021-03-14,2022-05-02,688.72,414.0
5.0,209.37,2021-03-18,2022-05-02,1040.47,410.0
1.0,88.89,2021-03-06,2022-05-02,88.55,422.0
1.0,202.26,2021-03-11,2022-05-02,201.92,417.0
2.0,150.39,2021-02-23,2022-05-02,298.93,433.0
1.0,116.46,2021-02-27,2022-05-02,116.12,429.0
1.0,760.32,2021-02-27,2022-05-02,759.98,429.0
1.0,369.42,2021-03-01,2022-05-02,369.08,427.0
3.0,136.31,2021-03-13,2022-05-02,405.57,415.0
1.0,231.45,2021-03-12,2022-05-02,231.11,416.0
1.0,106.7,2021-03-09,2022-05-02,106.36,419.0
4.0,125.64,2021-02-22,2022-05-02,497.68,434.0
4.0,117.49,2021-03-12,2022-05-02,465.11,416.0
4.0,131.0,2021-03-07,2022-05-02,519.14,421.0
1.0,89.41,2021-02-22,2022-05-02,89.07,434.0
3.0,188.88,2021-03-01,2022-05-02,563.28,427.0
3.0,1.51,2021-03-07,2022-05-02,1.17,421.0
3.0,199.52,2021-03-05,2022-05-02,595.19,423.0
1.0,115.38,2021-03-14,2022-05-02,115.04,414.0
1.0,89.41,2021-02-23,2022-05-02,89.07,433.0
1.0,231.45,2021-03-01,2022-05-02,231.11,427.0
2.0,159.73,2021-03-15,2022-05-02,317.62,413.0
1.0,133.73,2021-02-25,2022-05-02,133.39,431.0
5.0,222.78,2021-03-17,2022-05-02,1107.5,411.0
6.0,145.0,2021-02-26,2022-05-02,862.13,430.0
1.0,369.42,2021-03-12,2022-05-02,369.08,416.0
7.0,142.22,2021-02-24,2022-05-02,986.16,432.0
2.0,148.16,2021-02-21,2022-05-02,294.47,435.0
1.0,149.36,2021-02-22,2022-05-02,149.02,434.0
1.0,103.01,2021-02-20,2022-05-02,102.67,436.0
3.0,115.73,2021-03-13,2022-05-02,343.84,415.0
2.0,116.46,2021-03-21,2022-05-02,231.07,407.0
1.0,231.45,2021-03-02,2022-05-02,231.11,426.0
4.0,241.46,2021-03-05,2022-05-02,960.97,423.0
1.0,100.72,2021-03-14,2022-05-02,100.38,414.0
3.0,132.19,2021-02-21,2022-05-02,393.21,435.0
1.0,71.54,2021-03-09,2022-05-02,71.2,419.0
3.0,294.05,2021-03-07,2022-05-02,878.78,421.0
1.0,99.52,2021-03-02,2022-05-02,99.18,426.0
1.0,185.47,2021-03-05,2022-05-02,185.13,423.0
6.0,149.15,2021-03-16,2022-05-02,887.01,412.0
2.0,295.53,2021-03-04,2022-05-02,589.2,424.0
1.0,164.66,2021-03-13,2022-05-02,164.32,415.0
1.0,233.76,2021-02-25,2022-05-02,233.42,431.0
1.0,115.33,2021-03-16,2022-05-02,114.99,412.0
1.0,150.52,2021-03-07,2022-05-02,150.18,421.0
1.0,78.43,2021-03-07,2022-05-02,78.09,421.0
1.0,101.08,2021-03-13,2022-05-02,100.74,415.0
5.0,185.8,2021-02-22,2022-05-02,922.64,434.0
6.0,236.25,2021-03-17,2022-05-02,1409.6,411.0
1.0,114.19,2021-02-27,2022-05-02,113.85,429.0
1.0,245.25,2021-03-07,2022-05-02,244.91,421.0
6.0,177.16,2021-03-19,2022-05-02,1055.05,409.0
1.0,109.39,2021-03-04,2022-05-02,109.05,424.0
2.0,82.98,2021-02-22,2022-05-02,164.11,434.0
1.0,399.31,2021-03-09,2022-05-02,398.97,419.0
4.0,119.65,2021-03-21,2022-05-02,473.72,407.0
2.0,273.42,2021-02-27,2022-05-02,544.99,429.0
1.0,120.98,2021-03-16,2022-05-02,120.64,412.0
1.0,150.97,2021-03-16,2022-05-02,150.63,412.0
1.0,60.04,2021-03-07,2022-05-02,59.7,421.0
2.0,165.06,2021-03-16,2022-05-02,328.27,412.0
5.0,185.27,2021-03-06,2022-05-02,919.96,422.0
1.0,177.42,2021-03-10,2022-05-02,177.08,418.0
1.0,123.68,2021-03-23,2022-05-02,123.34,405.0
1.0,599.36,2021-03-12,2022-05-02,599.02,416.0
3.0,167.3,2021-02-21,2022-05-02,498.55,435.0
2.0,184.63,2021-03-01,2022-05-02,367.4,427.0
2.0,182.01,2021-02-24,2022-05-02,362.17,432.0
6.0,172.95,2021-03-19,2022-05-02,1029.8,409.0
1.0,249.86,2021-03-06,2022-05-02,249.52,422.0
1.0,277.44,2021-03-03,2022-05-02,277.1,425.0
4.0,102.33,2021-03-20,2022-05-02,404.47,408.0
1.0,231.45,2021-03-01,2022-05-02,231.11,427.0
1.0,89.82,2021-02-28,2022-05-02,89.48,428.0
6.0,111.63,2021-02-20,2022-05-02,661.89,436.0
1.0,114.4,2021-02-20,2022-05-02,114.06,436.0
8.0,189.56,2021-03-16,2022-05-02,1505.58,412.0
1.0,240.66,2021-02-21,2022-05-02,240.32,435.0
1.0,76.13,2021-03-09,2022-05-02,75.79,419.0
2.0,81.27,2021-02-20,2022-05-02,160.69,436.0
2.0,260.37,2021-03-08,2022-05-02,518.89,420.0
7.0,135.87,2021-03-07,2022-05-02,941.66,421.0
5.0,160.25,2021-02-22,2022-05-02,794.85,434.0
1.0,90.03,2021-03-09,2022-05-02,89.69,419.0
1.0,231.45,2021-03-02,2022-05-02,231.11,426.0
1.0,187.77,2021-02-23,2022-05-02,187.43,433.0
3.0,148.28,2021-02-26,2022-05-02,441.49,430.0
1.0,118.15,2021-03-14,2022-05-02,117.81,414.0
1.0,91.08,2021-02-21,2022-05-02,90.74,435.0
1.0,135.46,2021-03-05,2022-05-02,135.12,423.0
3.0,242.08,2021-03-17,2022-05-02,722.89,411.0
4.0,212.0,2021-02-20,2022-05-02,843.13,436.0
2.0,183.45,2021-03-01,2022-05-02,365.06,427.0
1.0,118.21,2021-02-21,2022-05-02,117.87,435.0
1.0,104.87,2021-02-21,2022-05-02,104.53,435.0
1.0,103.39,2021-02-20,2022-05-02,103.05,436.0
4.0,190.53,2021-03-12,2022-05-02,757.25,416.0
4.0,118.49,2021-02-27,2022-05-02,469.07,429.0
2.0,122.79,2021-03-07,2022-05-02,243.74,421.0
1.0,369.42,2021-03-03,2022-05-02,369.08,425.0
1.0,241.31,2021-02-24,2022-05-02,240.97,432.0
1.0,260.18,2021-03-06,2022-05-02,259.84,422.0
2.0,247.73,2021-02-28,2022-05-02,493.61,428.0
1.0,110.71,2021-03-18,2022-05-02,110.37,410.0
2.0,194.43,2021-03-11,2022-05-02,387.02,417.0
1.0,51.51,2021-03-01,2022-05-02,51.17,427.0
1.0,163.97,2021-03-02,2022-05-02,163.63,426.0
2.0,107.27,2021-03-20,2022-05-02,212.68,408.0
5.0,130.32,2021-02-22,2022-05-02,645.2,434.0
6.0,171.68,2021-02-28,2022-05-02,1022.2,428.0
1.0,92.33,2021-02-24,2022-05-02,91.99,432.0
3.0,141.49,2021-03-05,2022-05-02,421.12,423.0
1.0,157.87,2021-03-13,2022-05-02,157.53,415.0
2.0,127.11,2021-02-21,2022-05-02,252.36,435.0
8.0,295.75,2021-02-25,2022-05-02,2355.13,431.0
1.0,110.74,2021-03-09,2022-05-02,110.4,419.0
1.0,369.42,2021-02-28,2022-05-02,369.08,428.0
3.0,129.73,2021-02-21,2022-05-02,385.82,435.0
1.0,369.42,2021-02-28,2022-05-02,369.08,428.0
1.0,177.42,2021-03-08,2022-05-02,177.08,420.0
1.0,123.38,2021-03-06,2022-05-02,123.04,422.0
2.0,84.19,2021-02-26,2022-05-02,166.52,430.0
5.0,150.5,2021-03-07,2022-05-02,746.11,421.0
11.0,283.41,2021-02-28,2022-05-02,3102.1,428.0
1.0,242.15,2021-03-17,2022-05-02,241.81,411.0
3.0,328.99,2021-03-09,2022-05-02,983.61,419.0
2.0,168.8,2021-03-06,2022-05-02,335.75,422.0
5.0,213.75,2021-03-06,2022-05-02,1062.36,422.0
4.0,117.76,2021-02-27,2022-05-02,466.18,429.0
1.0,88.89,2021-03-05,2022-05-02,88.55,423.0
7.0,180.13,2021-03-01,2022-05-02,1251.5,427.0
7.0,206.01,2021-02-24,2022-05-02,1432.7,432.0
2.0,159.36,2021-03-18,2022-05-02,316.88,410.0
1.0,176.28,2021-03-06,2022-05-02,175.94,422.0
6.0,152.14,2021-03-15,2022-05-02,904.97,413.0
3.0,217.86,2021-02-25,2022-05-02,650.22,431.0
3.0,241.56,2021-05-04,2022-05-02,721.33,363.0
2.0,171.21,2021-09-11,2022-05-02,340.57,233.0
2.0,188.81,2021-03-10,2022-05-02,375.76,418.0
2.0,151.27,2021-03-20,2022-05-02,300.68,408.0
1.0,288.93,2021-03-03,2022-05-02,288.59,425.0
1.0,220.88,2021-03-12,2022-05-02,220.54,416.0
2.0,183.85,2021-03-02,2022-05-02,365.86,426.0
1.0,393.91,2021-03-17,2022-05-02,393.57,411.0
1.0,117.06,2021-03-11,2022-05-02,116.72,417.0
1.0,93.51,2021-02-20,2022-05-02,93.17,436.0
1.0,169.95,2021-03-10,2022-05-02,169.61,418.0
1.0,76.13,2021-03-09,2022-05-02,75.79,419.0
3.0,167.7,2021-03-14,2022-05-02,499.75,414.0
5.0,130.47,2021-03-20,2022-05-02,645.95,408.0
1.0,257.1,2021-03-12,2022-05-02,256.76,416.0
6.0,135.07,2021-02-20,2022-05-02,802.54,436.0
1.0,229.5,2021-03-12,2022-05-02,229.16,416.0
3.0,175.35,2021-03-21,2022-05-02,522.7,407.0
2.0,217.61,2021-06-15,2022-05-02,433.38,321.0
2.0,139.86,2021-06-21,2022-05-02,277.87,315.0
3.0,145.04,2021-07-01,2022-05-02,431.76,305.0
2.0,117.76,2021-06-16,2022-05-02,233.67,320.0
1.0,113.01,2021-06-23,2022-05-02,112.67,313.0
1.0,116.44,2021-06-15,2022-05-02,116.1,321.0
1.0,88.77,2021-06-23,2022-05-02,88.43,313.0
1.0,185.47,2021-06-21,2022-05-02,185.13,315.0
1.0,113.31,2021-06-14,2022-05-02,112.97,322.0
1.0,108.59,2021-06-12,2022-05-02,108.25,324.0
5.0,186.39,2021-06-28,2022-05-02,925.56,308.0
1.0,208.46,2021-06-12,2022-05-02,208.12,324.0
1.0,229.96,2021-06-24,2022-05-02,229.62,312.0
1.0,150.52,2021-06-16,2022-05-02,150.18,320.0
1.0,136.3,2021-06-12,2022-05-02,135.96,324.0
1.0,233.76,2021-06-12,2022-05-02,233.42,324.0
1.0,231.45,2021-06-22,2022-05-02,231.11,314.0
1.0,139.47,2021-06-16,2022-05-02,139.13,320.0
1.0,149.81,2021-06-30,2022-05-02,149.47,306.0
6.0,170.13,2021-06-23,2022-05-02,1012.91,313.0
1.0,88.76,2021-06-13,2022-05-02,88.42,323.0
1.0,106.32,2021-06-26,2022-05-02,105.98,310.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
3.0,209.61,2021-06-22,2022-05-02,625.48,314.0
1.0,168.23,2021-06-11,2022-05-02,167.89,325.0
1.0,116.55,2021-06-21,2022-05-02,116.21,315.0
3.0,152.59,2021-06-12,2022-05-02,454.4,324.0
1.0,100.55,2021-06-18,2022-05-02,100.21,318.0
1.0,256.76,2021-06-13,2022-05-02,256.42,323.0
1.0,111.87,2021-06-27,2022-05-02,111.53,309.0
1.0,93.49,2021-06-21,2022-05-02,93.15,315.0
1.0,263.65,2021-06-14,2022-05-02,263.31,322.0
1.0,150.52,2021-06-19,2022-05-02,150.18,317.0
2.0,410.99,2021-06-24,2022-05-02,820.14,312.0
1.0,134.88,2021-07-01,2022-05-02,134.54,305.0
1.0,231.45,2021-06-13,2022-05-02,231.11,323.0
2.0,131.35,2021-06-21,2022-05-02,260.84,315.0
1.0,313.43,2021-06-18,2022-05-02,313.09,318.0
1.0,231.45,2021-06-21,2022-05-02,231.11,315.0
4.0,94.7,2021-06-20,2022-05-02,373.93,316.0
2.0,299.18,2021-06-13,2022-05-02,596.5,323.0
2.0,144.57,2021-06-15,2022-05-02,287.3,321.0
1.0,107.6,2021-06-17,2022-05-02,107.26,319.0
1.0,94.89,2021-06-21,2022-05-02,94.55,315.0
1.0,127.95,2021-06-14,2022-05-02,127.61,322.0
1.0,145.51,2021-06-15,2022-05-02,145.17,321.0
8.0,271.36,2021-06-17,2022-05-02,2159.95,319.0
1.0,122.18,2021-06-17,2022-05-02,121.84,319.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
1.0,159.84,2021-06-21,2022-05-02,159.5,315.0
3.0,135.68,2021-06-12,2022-05-02,403.69,324.0
1.0,150.97,2021-06-28,2022-05-02,150.63,308.0
3.0,126.29,2021-06-21,2022-05-02,375.5,315.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
1.0,112.92,2021-06-19,2022-05-02,112.58,317.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
2.0,129.29,2021-06-13,2022-05-02,256.73,323.0
1.0,140.55,2021-06-14,2022-05-02,140.21,322.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
1.0,126.82,2021-06-11,2022-05-02,126.48,325.0
2.0,118.34,2021-06-23,2022-05-02,234.83,313.0
3.0,135.84,2021-06-24,2022-05-02,404.17,312.0
2.0,196.51,2021-06-23,2022-05-02,391.16,313.0
1.0,107.26,2021-06-21,2022-05-02,106.92,315.0
1.0,129.4,2021-06-13,2022-05-02,129.06,323.0
1.0,157.88,2021-07-01,2022-05-02,157.54,305.0
4.0,217.09,2021-06-29,2022-05-02,863.48,307.0
1.0,150.52,2021-06-17,2022-05-02,150.18,319.0
1.0,257.57,2021-06-14,2022-05-02,257.23,322.0
1.0,114.19,2021-06-18,2022-05-02,113.85,318.0
1.0,106.23,2021-06-21,2022-05-02,105.89,315.0
1.0,95.82,2021-06-21,2022-05-02,95.48,315.0
1.0,76.13,2021-06-30,2022-05-02,75.79,306.0
1.0,87.62,2021-06-27,2022-05-02,87.28,309.0
2.0,108.49,2021-06-16,2022-05-02,215.14,320.0
2.0,205.13,2021-07-01,2022-05-02,408.42,305.0
1.0,110.71,2021-06-18,2022-05-02,110.37,318.0
1.0,150.52,2021-06-19,2022-05-02,150.18,317.0
1.0,102.85,2021-06-21,2022-05-02,102.51,315.0
1.0,127.96,2021-06-16,2022-05-02,127.62,320.0
2.0,89.64,2021-06-21,2022-05-02,177.43,315.0
1.0,233.3,2021-06-27,2022-05-02,232.96,309.0
2.0,121.95,2021-07-01,2022-05-02,242.04,305.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
1.0,173.97,2021-06-12,2022-05-02,173.63,324.0
1.0,215.34,2021-06-27,2022-05-02,215.0,309.0
2.0,200.41,2021-06-18,2022-05-02,398.98,318.0
3.0,208.28,2021-06-24,2022-05-02,621.47,312.0
1.0,87.62,2021-06-16,2022-05-02,87.28,320.0
1.0,87.62,2021-06-11,2022-05-02,87.28,325.0
2.0,124.59,2021-06-14,2022-05-02,247.32,322.0
1.0,55.42,2021-06-15,2022-05-02,55.08,321.0
2.0,154.41,2021-06-28,2022-05-02,306.98,308.0
1.0,100.55,2021-06-11,2022-05-02,100.21,325.0
2.0,108.75,2021-06-20,2022-05-02,215.65,316.0
1.0,124.31,2021-06-21,2022-05-02,123.97,315.0
1.0,76.12,2021-06-15,2022-05-02,75.78,321.0
2.0,194.03,2021-07-06,2022-05-02,386.22,300.0
1.0,219.94,2021-06-16,2022-05-02,219.6,320.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
2.0,131.99,2021-06-21,2022-05-02,262.13,315.0
2.0,109.2,2021-06-21,2022-05-02,216.55,315.0
2.0,154.42,2021-06-21,2022-05-02,306.99,315.0
4.0,117.61,2021-06-24,2022-05-02,465.56,312.0
1.0,165.3,2021-06-11,2022-05-02,164.96,325.0
1.0,162.45,2021-06-30,2022-05-02,162.11,306.0
2.0,142.07,2021-07-01,2022-05-02,282.29,305.0
1.0,100.55,2021-06-13,2022-05-02,100.21,323.0
1.0,165.81,2021-06-17,2022-05-02,165.47,319.0
3.0,229.54,2021-06-13,2022-05-02,685.27,323.0
1.0,101.33,2021-06-17,2022-05-02,100.99,319.0
1.0,125.67,2021-06-16,2022-05-02,125.33,320.0
3.0,278.92,2021-06-21,2022-05-02,833.4,315.0
2.0,152.71,2021-06-19,2022-05-02,303.56,317.0
1.0,99.21,2021-06-23,2022-05-02,98.87,313.0
1.0,269.36,2021-06-11,2022-05-02,269.02,325.0
2.0,312.18,2021-06-13,2022-05-02,622.5,323.0
1.0,99.24,2021-06-29,2022-05-02,98.9,307.0
1.0,88.89,2021-06-23,2022-05-02,88.55,313.0
2.0,250.45,2021-06-21,2022-05-02,499.06,315.0
1.0,248.47,2021-06-23,2022-05-02,248.13,313.0
1.0,652.6,2021-06-18,2022-05-02,652.26,318.0
2.0,185.46,2021-06-15,2022-05-02,369.07,321.0
1.0,138.59,2021-06-11,2022-05-02,138.25,325.0
2.0,122.75,2021-06-14,2022-05-02,243.64,322.0
3.0,214.44,2021-06-30,2022-05-02,639.97,306.0
1.0,107.28,2021-07-01,2022-05-02,106.94,305.0
2.0,167.15,2021-06-11,2022-05-02,332.46,325.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
1.0,90.04,2021-06-20,2022-05-02,89.7,316.0
2.0,112.83,2021-07-01,2022-05-02,223.81,305.0
1.0,420.6,2021-06-23,2022-05-02,420.26,313.0
2.0,242.95,2021-06-24,2022-05-02,484.06,312.0
1.0,220.88,2021-06-17,2022-05-02,220.54,319.0
2.0,194.95,2021-06-23,2022-05-02,388.06,313.0
1.0,99.21,2021-06-15,2022-05-02,98.87,321.0
1.0,91.1,2021-06-22,2022-05-02,90.76,314.0
1.0,47.38,2021-06-23,2022-05-02,47.04,313.0
1.0,257.57,2021-06-26,2022-05-02,257.23,310.0
1.0,116.46,2021-06-14,2022-05-02,116.12,322.0
1.0,187.77,2021-06-23,2022-05-02,187.43,313.0
1.0,242.94,2021-06-16,2022-05-02,242.6,320.0
1.0,96.4,2021-06-21,2022-05-02,96.06,315.0
1.0,100.55,2021-06-13,2022-05-02,100.21,323.0
1.0,126.53,2021-06-21,2022-05-02,126.19,315.0
5.0,155.97,2021-06-22,2022-05-02,773.49,314.0
1.0,100.55,2021-06-13,2022-05-02,100.21,323.0
2.0,219.68,2021-06-30,2022-05-02,437.51,306.0
1.0,100.55,2021-06-11,2022-05-02,100.21,325.0
1.0,255.94,2021-06-16,2022-05-02,255.6,320.0
1.0,93.49,2021-06-14,2022-05-02,93.15,322.0
1.0,337.7,2021-06-25,2022-05-02,337.36,311.0
4.0,157.66,2021-07-01,2022-05-02,625.76,305.0
2.0,271.19,2021-06-21,2022-05-02,540.52,315.0
5.0,154.64,2021-06-21,2022-05-02,766.8,315.0
1.0,314.24,2021-06-14,2022-05-02,313.9,322.0
1.0,87.62,2021-06-23,2022-05-02,87.28,313.0
1.0,174.32,2021-06-15,2022-05-02,173.98,321.0
1.0,43.14,2021-06-21,2022-05-02,42.8,315.0
3.0,141.1,2021-06-17,2022-05-02,419.93,319.0
4.0,150.96,2021-06-14,2022-05-02,598.96,322.0
1.0,152.38,2021-06-12,2022-05-02,152.04,324.0
1.0,227.2,2021-06-21,2022-05-02,226.86,315.0
1.0,160.17,2021-07-01,2022-05-02,159.83,305.0
1.0,223.41,2021-06-17,2022-05-02,223.07,319.0
1.0,108.7,2021-06-14,2022-05-02,108.36,322.0
1.0,231.45,2021-06-24,2022-05-02,231.11,312.0
1.0,403.92,2021-06-28,2022-05-02,403.58,308.0
1.0,211.91,2021-07-01,2022-05-02,211.57,305.0
1.0,125.68,2021-06-24,2022-05-02,125.34,312.0
2.0,167.64,2021-06-19,2022-05-02,333.43,317.0
2.0,139.62,2021-06-21,2022-05-02,277.39,315.0
1.0,231.45,2021-06-16,2022-05-02,231.11,320.0
1.0,100.55,2021-06-12,2022-05-02,100.21,324.0
1.0,125.68,2021-06-14,2022-05-02,125.34,322.0
1.0,76.12,2021-06-14,2022-05-02,75.78,322.0
1.0,155.57,2021-06-12,2022-05-02,155.23,324.0
1.0,329.1,2021-06-20,2022-05-02,328.76,316.0
